"genre_name","movie_title","revenue","release_date","rolling_avg_revenue"
"Mystery","Oblivion","286168572","2013-04-10","109895338.000000000000"
"Mystery","The Vatican Exorcisms","0","2013-05-29","103476713.666666666667"
"Mystery","The Mortal Instruments: City of Bones","90565421","2013-08-21","125577997.666666666667"
"Mystery","Lords of London","0","2014-01-06","30188473.666666666667"
"Mystery","Non-Stop","222809600","2014-01-26","104458340.333333333333"
"Mystery","Viy","0","2014-01-30","74269866.666666666667"
"Mystery","Winter's Tale","30800231","2014-02-13","84536610.333333333333"
"Mystery","Something Wicked","0","2014-04-04","10266743.666666666667"
"Mystery","Transcendence","103039258","2014-04-16","44613163.000000000000"
"Mystery","Ask Me Anything","0","2014-04-19","34346419.333333333333"
"Mystery","Before I Go to Sleep","15447154","2014-09-03","39495470.666666666667"
"Mystery","The Maze Runner","348319861","2014-09-10","121255671.666666666667"
"Mystery","Atlas Shrugged Part III: Who is John Galt?","846704","2014-09-12","121537906.333333333333"
"Mystery","A Walk Among the Tombstones","53181600","2014-09-18","134116055.00000000"
"Mystery","Gone Girl","369330363","2014-10-01","141119555.66666667"
"Mystery","Kill the Messenger","2450846","2014-10-09","141654269.66666667"
"Mystery","The Sound and the Shadow","0","2014-10-19","123927069.666666666667"
"Mystery","Inherent Vice","11110975","2014-12-25","4520607.000000000000"
"Mystery","Blackhat","17752940","2015-01-13","9621305.000000000000"
"Mystery","Subconscious","0","2015-03-10","9621305.000000000000"
